"url","headline","text","crawl_timestamp","article_timestamp","domain","domain category","#bolsonaro in headline","#bolsonaro in text","#jair in headline","#jair in text","#haddad in headline","#haddad in text","#gomes in headline","#gomes in text","#alckmin in headline","#alckmin in text","#amoêdo in headline","#amoêdo in text","#daciolo in headline","#daciolo in text","#meirelles in headline","#meirelles in text","#lula in headline","#lula in text","#temer in headline","#temer in text","#rousseff in headline","#rousseff in text","#marina in headline","#marina in text","# PT  in headline","# PT  in text","# PSL  in headline","# PSL  in text","# PDT  in headline","# PDT  in text","# PSDB  in headline","# PSDB  in text","# MDB  in headline","# MDB  in text","# cabo  in headline","# cabo  in text","# PATRI  in headline","# PATRI  in text","most common word no.1","most common word no.2","most common word no.3","most common word no.4","most common word no.5","most common bigram no.1","most common bigram no.2","most common bigram no.3","most common bigram no.4","most common bigram no.5"
"https://oglobo.globo.com/fato-ou-fake/e-fake-que-anitta-disse-que-se-mudaria-para-espanha-se-bolsonaro-ganhar-eleicao-23171109?versao=amp","https://oglobo.globo.com/fato-ou-fake/e-fake-que-anitta-disse-que-se-mudaria-para-espanha-se-bolsonaro-ganhar-eleicao-23171109?versao=amp","2018-10-19T23:22:02Z","","É #FAKE que Anitta disse que se mudaria para a Espanha se Bolsonaro ganhar a eleição","RIO - Circula nas redes sociais uma mensagem atribuída à cantora Anitta na qual ela afirma que, se o presidenciável Jair Bolsonaro (PSL) ganhar a eleição, ela se mudaria para a Espanha. A informação é #FAKE. ""Cantora Anitta: Se #B17 ganhar me mudarei para Espanha. O Brasil pode me esquecer para sempre"", diz a mensagem. Procurada pelo G1, a assessoria da cantora afirmou que ela ""nunca, jamais, em tempo algum"" declarou que deixaria o país caso o candidato do PSL vença a disputa pelo Palácio do Planalto. A assessoria de Anitta, entretanto, disse que a artista apoia a campanha #EleNão. O movimento de oposição a Jair Bolsonaro teve início na internet, mas ganhou as ruas do país em 29 de setembro, durante o primeiro turno. Na ocasião, milhares de mulheres e homens protestaram em 26 estados e no Distrito Federal contra o candidato do PSL. Dias antes de a manifestação deixar a internet e ir para as ruas, Anitta publicou um vídeo em sua conta oficial no Instagram na qual declarou apoio ao movimento #EleNão. Ela disse na gravação que havia decidido aderir à campanha após ter sido ""desafiada"" pela cantora baiana Daniela Mercury. Anitta também afirmou no vídeo publicado no Instagram que não apoia a candidatura de Jair Bolsonaro, mas não mencionou a possibilidade de se mudar para o exterior na hipótese de ele ganhar a eleição presidencial. ""Como eu sou a favor da democracia, eu apoio, sim, o uso da hashtag ""#EleNão"", declarou a artista na gravação.","globo.com","MSM","1","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","anitta","cantora","jair","bolsonaro","psl","jair bolsonaro","cantora anitta","na qual","ganhar a","a eleição"
"https://www.jornaldoestadoms.com/2018/10/filho-de-bolsonaro-diz-que-numero.html","https://www.jornaldoestadoms.com/2018/10/filho-de-bolsonaro-diz-que-numero.html","2018-10-19T23:23:04Z","","Filho de Bolsonaro diz que número banido pelo WhatsApp foi liberado","Filho do presidenciável Jair Bolsonaro (PSL) e senador eleito pelo Rio, Flávio Bolsonaro (PSL) informou, nesta sexta-feira (19), que seu número de telefone que havia sido banido pelo WhatsApp já foi desbloqueado pelo aplicativo. A empresa informou que o número havia sido banido ""por comportamento de spam"", mas que isso aconteceu há alguns dias. Por volta do meio-dia, Flávio postou em sua conta no Twitter que seu ""WhatsApp, com milhares de grupos, foi banido do nada, sem nenhuma explicação"". ""Exijo uma resposta oficial da plataforma"", escreveu. A publicação do filho de Bolsonaro acontece um dia depois de reportagem da ""Folha de S. Paulo"" afirmar que empresários compraram pacotes de disparos em massa mensagens contra o PT no aplicativo. Segundo o jornal, cada contrato chega a R$ 12 milhões e são para disparos de centenas de milhões de mensagens. Cerca de duas horas depois, ele voltou a postar, desta vez para dizer que o número tinha sido desbloqueado. ""Meu telefone, cujo WhatsApp foi bloqueado, é pessoal e nada tem a ver com uso por empresas. O próprio WhatsApp informou que o bloqueio foi há dias, antes da Fake News da Foice de SP [forma pejorativa de se referir à ""Folha de S.Paulo""]. Agora já foi desbloqueado, mas ainda sem explicação clara sobre o porquê da censura"", escreveu. Meu telefone, cujo WhatsApp foi bloqueado, é pessoal e nada tem a ver com uso por empresas. O próprio WhatsApp informou que o bloqueio foi há dias, antes da Fake News da Foice de SP. Agora já foi desbloqueado, mas ainda sem explicação clara sobre o porquê da censura. — Flavio Bolsonaro (@FlavioBolsonaro) 19 de outubro de 2018 O WhatsApp divulgou comunicado para explicar o caso envolvendo o filho de Bolsonaro. ""O WhatsApp confirma que a conta do Flávio Bolsonaro foi banida por comportamento de spam, mas isso aconteceu há alguns dias. Não está relacionado às denúncias de ontem"", diz a nota. O texto diz ainda que um número ligado à ex-presidente Dilma Rousseff (PT) também foi banido. ""Outra conta 'pública' que foi banida por spam durante o período eleitoral foi o ""Dilmazap"", da campanha da ex-presidenta"". WhatsApp notifica agências que dispararam mensagens Outra matéria da Folha, desta sexta-feira, informa que o WhatsApp 'enviou notificação extrajudicial para as agências Quickmobile, Yacows, Croc services e SMS Market determinando que parem de fazer envio de mensagens em massa e de utilizar números de celulares obtidos pela internet, que as empresas usavam para aumentar o alcance dos grupos na rede social'. Além disso, a empresa teria banido do aplicativo contas associadas às agências citadas. Um dos citados no esquema de mensagens contra o PT, o dono das lojas Havan, Luciano Hang, disse que ele e sua empresa estariam sendo acusados por algo que não fizeram. Jair Bolsonaro também se manifestou sobre a publicação e disse saber que ""fere a legislação"" e não ter controle sobre as mensagens enviadas por empresários. A prática, doação de campanha por empresas, está proibida conforme determinação do Supremo Tribunal Federal (STF). Em entrevista para a BBC nesta sexta-feira, o WhatsApp disse que seria impossível fazer novas ações antes do segundo turno das eleições. Em junho deste ano, o sistema de envio de mensagens encaminhadas foi reduzido no Brasil para no máximo 20 contatos. De acordo com a matéria, a empresa disse que uma mudança levaria meses e dependeria de muitos testes. Fonte: UOL Por: Eduardo Lucizano - Colaboração para o UOL, em São Paulo ","jornaldoestadoms.com","UNKNOWN","1","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","whatsapp","bolsonaro","mensagens","banido","informou","que o","de mensagens","o whatsapp","sexta feira","já foi"
"https://www.terra.com.br/amp/noticias/mito-ou-fato/verificamos-roberto-carlos-nao-declarou-apoio-a-bolsonaro,ed018223ced9619af4e878aaa0e6951540rw3mws.html/","https://www.terra.com.br/amp/noticias/mito-ou-fato/verificamos-roberto-carlos-nao-declarou-apoio-a-bolsonaro,ed018223ced9619af4e878aaa0e6951540rw3mws.html/","2018-10-19T23:23:05Z","","#Verificamos: Roberto Carlos não declarou apoio a Bolsonaro","Circula nas redes sociais uma foto do cantor Roberto Carlos acompanhada da informação de que ele teria supostamente dado uma declaração pública em apoio à candidatura de Jair Bolsonaro, candidato do PSL à Presidência da República. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisada. Confira a seguir o trabalho de verificação da Lupa: publicidade Foto: Agência Lupa ""Roberto Carlos manifesta publicamente seu apoio a Jair Messias Bolsonaro"" Texto de postagem com mais de 73 mil compartilhamentos no Facebook às 17h30 do dia 19 de outubro de 2018 FALSO publicidade Até a tarde desta sexta-feira (19), não havia nenhum registro público de entrevista em que Roberto Carlos tivesse declarado apoio a Bolsonaro, como sugere a postagem. Nos canais oficiais do cantor na internet, também não havia nenhuma menção ao tema. Avesso a entrevistas, em fevereiro deste ano, Roberto Carlos declarou que o trabalho do juiz federal Sérgio Moro, responsável pela Operação Lava Jato em Curitiba, era uma ""coisa maravilhosa"". Ao comentar o cenário eleitoral, no entanto, não declarou voto em ninguém. ""Eu ainda voto, embora não precise votar, e vejo tudo isso com muito otimismo, as coisas sendo resolvidas. O trabalho do (juiz federal) Sérgio Moro e de todas as instituições é uma coisa maravilhosa, que nos consola, que nos anima. Ele merece todo o nosso apoio, carinho e aplauso"", declarou o cantor. Depois dessa declaração, não há registro de nenhuma outra fala pública de Roberto Carlos sobre política. Nenhuma de apoio a Bolsonaro ou a qualquer outro candidato. publicidade *Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.","terra.com.br","MSM","1","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","roberto","carlos","apoio","bolsonaro","facebook","roberto carlos","de verificação","o trabalho","apoio a","do cantor"
"https://www.gazetaonline.com.br/amp/noticias/politica/eleicoes_2018/2018/10/recebeu-uma-informacao-duvidosa-leia-isto-antes-de-compartilhar-1014152871.html","https://www.gazetaonline.com.br/amp/noticias/politica/eleicoes_2018/2018/10/recebeu-uma-informacao-duvidosa-leia-isto-antes-de-compartilhar-1014152871.html","2018-10-19T23:25:15Z","","Gazeta Online","Você atingiu o limite de {{maxViews}} artigos por mês, faça login para continuar lendo. Com o acirramento da disputa eleitoral este ano, multiplicaram-se os relatos de agressões com motivação política em todo o país. Um dos casos mais representativos foi o do assassinato do mestre de capoeira Moa do Katendê, 63, que foi esfaqueado em Salvador após declarar seu voto em Fernando Haddad (PT) . Apesar dos vários casos reais, é preciso ficar alerta para episódios sem comprovação que circulam no WhatsApp e nas redes sociais. Nessas situações, sua melhor ferramenta é o ceticismo: não compartilhe nada que você não tenha certeza ser verdade. >Leia também reportagens com verificações de informações sobre a campanha presidencial Abaixo, reunimos dicas para reconhecer mentiras on-line. Esses passos podem ser úteis não apenas para diferenciar os casos de agressões reais dos forjados, como também podem ser aplicados para desmascarar outros boatos. Nos baseamos em guias publicados por sites como BBC, First Draft, CGI, Aos Fatos e Décodeurs. 1. Leia o texto com cuidado Há algumas características que podem ser indícios de boato. Veja se a mensagem ou o link se utiliza de linguagem sensacionalista , que apela para as emoções ou com muitos adjetivos. Pedidos de compartilhamento , o famoso ""repasse sem dó"", também devem acender um alerta. Textos escritos com letras maiúsculas, erros gramaticais excessivos ou pontos de exclamação merecem ser vistos com cuidado. Também é comum que, para confundir, conteúdos falsos sejam publicados sem as datas especificadas. Em casos de agressão, fique atento para as fontes citadas – testemunhas oculares, departamentos de polícia e as secretarias de Segurança Pública costumam informar jornalistas em situações desse tipo. Se o texto for vago, sem indicação de fontes confiáveis, data e local, desconfie. 2. Pesquise Use o Google ou outra ferramenta de busca para pesquisar palavras-chave relacionadas ao conteúdo que você quer verificar. Há muitas agências de checagem no país, como o Comprova, Aos Fatos, Agência Lupa e Fato ou Fake, que trabalham para desmentir mentiras o mais rápido possível. Quando se trata de uma agressão, tente checar se uma organização de notícias estabelecida ou um jornal local confiável já reportou o caso. O site Vítimas da Intolerância compila casos reportados pela mídia. Tenha em mente que, muitas vezes, leva tempo para se produzir uma reportagem sólida – na dúvida, é melhor esperar até que a imprensa confirme o episódio de violência. 3. Desconfie das imagens Só porque existe uma foto, não quer dizer que a agressão de fato ocorreu – muitos disseminadores de boatos se utilizam de imagens antigas ou associam fotos e vídeos verdadeiros a informações falsas. Nesse caso, tente utilizar a ferramenta de busca reversa de imagem do Google para verificar o contexto em que a foto foi publicada. No Google Imagens, por exemplo, basta carregar um arquivo de imagem ou pesquisar pelo link da foto. 4. Entre em contato com o Comprova ou outra agência de checagem Muitos sites de fact checking têm canais no WhatsApp por onde você pode enviar denúncias de links, textos, imagens, vídeos e áudios suspeitos. O número do Comprova é (11) 97795-0022. Veja outros: Estadão Verifica - (11) 99263-7900 Aos Fatos - (21) 99956-5882 Folha Informações - (11) 99490-1649 Boatos.org - (61) 99177-9164 Fato ou Fake - (21) 97305-9827 COMPROVA O Comprova é uma coalização de 24 organizações de mídia brasileiras, dentre elas o Gazeta Online , para descobrir e investigar informações enganosas, inventadas e deliberadamente falsas durante a campanha presidencial de 2018.","gazetaonline.com.br","MSM","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","casos","comprova","informações","imagens","ferramenta","podem ser","aos fatos","o comprova","que a","com o"
"https://odia.ig.com.br/amp/eleicoes/2018/10/5585127-declaracao-de-empresario-levanta-duvidas-sobre-suposto-gasto-irregular-em-campanha-de-bolsonaro.html","https://odia.ig.com.br/amp/eleicoes/2018/10/5585127-declaracao-de-empresario-levanta-duvidas-sobre-suposto-gasto-irregular-em-campanha-de-bolsonaro.html","2018-10-19T23:27:33Z","2018-10-05 00:00:00","Declaração de empresário levanta dúvidas sobre suposto gasto irregular em campanha de Bolsonaro","Rio - Em vídeo de apoio à candidatura de Jair Bolsonaro gravado em agosto, o empresário Mário Gazin, presidente do Grupo Gazin, pede votos para que o capitão da reserva seja eleito no primeiro turno, ""pra nós não ter que gastar mais dinheiro, pra não ficar todo mundo gastando pro segundo turno"". Ao lado dele, está Luciano Hang, dono da Havan, uma das empresas que comprou pacotes de disparo em massa contra o PT no WhatSapp, segundo reportagem do jornal Folha de S.Paulo. Dois Gigantes do Varejo - Havan e Gazin, juntos com Jair Bolsonaro (17). pic.twitter.com/2qhJF9DaQa — Jair Bolsonaro 17 (@jairbolsonaro) 28 de agosto de 2018 Nem Mário Gazin, nem Luciano Hang constam na lista de doadores da campanha de Bolsonaro no site do TSE. Procurada pela reportagem, a assessoria de Gazin informou que ele estava se referindo aos gastos do ""País"" com o segundo turno, ""por exemplo, transporte de urnas, mobilização de pessoas que trabalham nas eleições, alimentação, segurança entre outros fatores"". Crime eleitoral Segundo reportagem publicada nesta quinta-feira pelo jornal Folha de S. Paulo, um grupo de empresários está comprando pacotes de disparos em massa de mensagens contra o PT no WhatsApp. A prática é ilegal, pois se trata de doação de campanha não declarada por empresas, vedada pela legislação eleitoral, configurando, desta forma, crime eleitoral. De acordo com a reportagem, os contratos chegam a R$ 12 milhões e, entre as empresas compradoras, está a Havan, de Luciano Hang. Uma ação foi protocolada pela coligação do PT junto ao TSE nesta quinta-feira, pedindo a impugnação da candidatura de Jair Bolsonaro e sua inelegibilidade por oito anos. Luciano Hang é um dos réus na ação, que também também solicita a busca e apreensão de documentos na sede da rede varejista Havan e em sua casa, cópia da documentação contábil e financeira e quebra de sigilo telefônico e bancário do empresário para averiguar a relação dele com empresas de comunicação digital e com a campanha de Bolsonaro.","ig.com.br","MSM","1","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","bolsonaro","gazin","jair","segundo","luciano","jair bolsonaro","luciano hang","candidatura de","de jair","mário gazin"
"https://www.em.com.br/app/noticia/internacional/2018/10/19/interna_internacional,998684/haddad-alerta-para-risco-de-rio-virar-estado-miliciano-se-bolsonaro.shtml","https://www.em.com.br/app/noticia/internacional/2018/10/19/interna_internacional,998684/haddad-alerta-para-risco-de-rio-virar-estado-miliciano-se-bolsonaro.shtml","2018-10-19T23:28:38Z","2018-10-19 00:00:00","Haddad alerta para risco de Rio virar 'estado miliciano' se Bolsonaro vencer","O candidato à Presidência da República Fernando Haddad (PT) alertou nesta sexta-feira (19) que o Rio de Janeiro pode se tornar ""um estado miliciano como (...) as Filipinas"" caso seu adversário, Jair Bolsonaro (PSL), partidário da flexibilização do porte de armas, vença as eleições. ""Vocês precisam aqui da Polícia Federal atuando contra o crime organizado. Se vocês armarem a população, aqui vai virar um estado miliciano, como já aconteceu nas Filipinas, como já aconteceu em outros lugares"", declarou Haddad à imprensa durante visita à cidade. O candidato também criticou a proposta de Bolsonaro de dar proteção jurídica irrestrita aos policiais que cometam excessos na luta contra a criminalidade. Nas Filipinas, o presidente Rodrigo Duterte conduz uma guerra às drogas muito questionada. A polícia do país afirma ter matado 4.410 dependentes químicos ou supostos traficantes desde a chegada de Duterte ao poder, no fim de 2016. Milhares de pessoas foram assassinadas em circunstâncias não explicadas. O Rio já enfrenta há pelo menos duas décadas o problema das milícias - grupos formados por agentes e ex-agentes das forças de segurança, ativos principalmente na Zona Oeste da cidade. Rivais do tráfico de drogas no controle de bairros e regiões, as milícias estão envolvidas em extorsões e controlam serviços como fornecimento de gás, internet, TV a cabo e redes de transporte. Desde fevereiro, o estado do Rio de Janeiro está sob intervenção federal na área da segurança. Segundo a última pesquisa Datafolha, divulgada nesta quinta-feira, Bolsonaro tem 59% dos votos válidos, contra 41% para Haddad.","em.com.br","MSM","1","3","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","haddad","rio","estado","filipinas","bolsonaro","o candidato","o rio","rio de","de janeiro","um estado"
"http://dc.clicrbs.com.br/sc/noticias/noticia/2018/10/eleicoes-2018-presidente-do-tre-sc-se-reune-com-candidatos-ao-governo-do-estado-10623655.html?pagina=3","http://dc.clicrbs.com.br/sc/noticias/noticia/2018/10/eleicoes-2018-presidente-do-tre-sc-se-reune-com-candidatos-ao-governo-do-estado-10623655.html?pagina=3","2018-10-19T23:29:08Z","","Eleições 2018: presidente do TRE-SC se reúne com candidatos ao governo do Estado","Na próxima segunda-feira, o presidente do Tribunal Regional Eleitoral de Santa Catarina (TRE-SC), desembargador Ricardo Roesler, se reunirá com os candidatos ao governo do Estado, Comandante Moisés (PSL) e Gelson Merísio (PSD). O encontro, na sede da Justiça Eleitoral em Florianópolis, tem como objetivo pedir apoio aos candidatos, seus partidos e coligações para garantir a tranquilidade, a segurança, a ordem e a liberdade do voto no segundo turno das Eleições 2018. Leia também: SC tem 744 reclamações contra as urnas no primeiro turno","clicrbs.com.br","MSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eleitoral","sc","candidatos","turno","próxima","na próxima","próxima segunda","segunda feira","feira o","o presidente"
"https://www.em.com.br/app/noticia/internacional/2018/10/19/interna_internacional,998689/entenda-as-motivacoes-dos-eleitores-para-votar-em-bolsonaro-e-haddad.shtml","https://www.em.com.br/app/noticia/internacional/2018/10/19/interna_internacional,998689/entenda-as-motivacoes-dos-eleitores-para-votar-em-bolsonaro-e-haddad.shtml","2018-10-19T23:29:05Z","2018-10-19 00:00:00","Entenda as motivações dos eleitores para votar em Bolsonaro e Haddad","O segundo turno das eleições presidenciais, em 28 de outubro, tem grandes chances de consagrar como vencedor o candidato do PSL, Jair Bolsonaro, partidário da liberalização do uso de armas para combater a criminalidade e das privatizações para recuperar a economia. Seu adversário, Fernando Haddad, do PT, promete frear as privatizações e retomar as políticas de inclusão social vigentes durante os mandatos do ex-presidente Luiz Inácio Lula da Silva, preso em Curitiba, e de sua sucessora, Dilma Rousseff, destituída em 2016 por um processo de impeachment. Bolsonaro foi crescendo nas pesquisas de intenção de voto e ficou perto de decidir o pleito no primeiro turno, em 7 de outubro, ao obter 46% dos votos contra 29% pra Haddad. Este teve menos de um mês para fazer campanha, após substituir no último momento o popular Lula, que teve a candidatura impugnada devido à sua situação judicial. Confira quais são os principais chamarizes de voto para cada candidato. - Bolsonaro: um 'recém-chegado' - Sua retórica enérgica contra o crime e a corrupção fez eco em eleitores cansados de homicídios, roubos e subornos. Muitos interpretam o apoio obtido por este capitão do Exército da reserva - um nostálgico da ditadura militar (1964-1985), que justifica os métodos de tortura usados na época - mais como um anseio de restabelecimento da ordem do que como uma guinada para um autoritarismo antidemocrático. Além disso, a mensagem em defesa de ""valores familiares"" de Bolsonaro conquistou muitos católicos e evangélicos. Segundo David Fleischer, professor emérito de ciências políticas da Universidade de Brasília, Bolsonaro se beneficiou de ""um forte sentimento anti-Lula e anti-PT e (da ideia) de que 'todos os políticos são corruptos'"". Apesar de ter sido deputado por quase três décadas, Bolsonaro é visto como ""um recém-chegado com um histórico limpo"", disse Fleischer. - Haddad: o homem de Lula - Haddad não era muito conhecido em nível nacional, antes de ser designado pelo PT como o candidato substituto de Lula. Foi prefeito de São Paulo e ministro da Educação no governo do ex-presidente. Sua principal base de apoio são os eleitores saudosos das políticas de combate à pobreza e pujança econômica da era Lula (2003-2010) e que esperam que Haddad recupere estas conquistas, depois de anos de recessão e austeridade. Haddad se comprometeu em implementar a ortodoxia do PT, elevando os impostos aos mais ricos, freando as privatizações e incrementando os gastos públicos, com o que espera revitalizar a combalida economia brasileira. Para Fleischer, Haddad e o PT ""querem repetir o que Lula fez como presidente, mas ignoram toda a corrupção praticada por Lula e sua 'gangue'"". - O resultado - Até o momento, Bolsonaro parece estar ganhando a batalha. Nas últimas pesquisas, ele aparece com 59% das intenções de voto contra 41% para Fernando Haddad. ""Os eleitores querem uma mudança"", disse Fleischer, para quem isso também se refletiu no fato de o Partido Social Liberal (PSL), de Bolsonaro, ter passado de 8 para 52 deputados nas legislativas de de outubro, tornando-se a segunda bancada da Câmara.","em.com.br","MSM","1","8","0","1","1","8","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","bolsonaro","haddad","lula","pt","fleischer","de outubro","de voto","o candidato","fernando haddad","do pt"
"http://dc.clicrbs.com.br/sc/noticias/noticia/2018/10/eleicoes-2018-presidente-do-tre-sc-se-reune-com-candidatos-ao-governo-do-estado-10623655.html?pagina=4","http://dc.clicrbs.com.br/sc/noticias/noticia/2018/10/eleicoes-2018-presidente-do-tre-sc-se-reune-com-candidatos-ao-governo-do-estado-10623655.html?pagina=4","2018-10-19T23:29:33Z","","Eleições 2018: presidente do TRE-SC se reúne com candidatos ao governo do Estado","Na próxima segunda-feira, o presidente do Tribunal Regional Eleitoral de Santa Catarina (TRE-SC), desembargador Ricardo Roesler, se reunirá com os candidatos ao governo do Estado, Comandante Moisés (PSL) e Gelson Merísio (PSD). O encontro, na sede da Justiça Eleitoral em Florianópolis, tem como objetivo pedir apoio aos candidatos, seus partidos e coligações para garantir a tranquilidade, a segurança, a ordem e a liberdade do voto no segundo turno das Eleições 2018. Leia também: SC tem 744 reclamações contra as urnas no primeiro turno","clicrbs.com.br","MSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eleitoral","sc","candidatos","turno","próxima","na próxima","próxima segunda","segunda feira","feira o","o presidente"
"http://dc.clicrbs.com.br/sc/noticias/noticia/2018/10/eleicoes-2018-presidente-do-tre-sc-se-reune-com-candidatos-ao-governo-do-estado-10623655.html?pagina=5","http://dc.clicrbs.com.br/sc/noticias/noticia/2018/10/eleicoes-2018-presidente-do-tre-sc-se-reune-com-candidatos-ao-governo-do-estado-10623655.html?pagina=5","2018-10-19T23:29:53Z","","Eleições 2018: presidente do TRE-SC se reúne com candidatos ao governo do Estado","Na próxima segunda-feira, o presidente do Tribunal Regional Eleitoral de Santa Catarina (TRE-SC), desembargador Ricardo Roesler, se reunirá com os candidatos ao governo do Estado, Comandante Moisés (PSL) e Gelson Merísio (PSD). O encontro, na sede da Justiça Eleitoral em Florianópolis, tem como objetivo pedir apoio aos candidatos, seus partidos e coligações para garantir a tranquilidade, a segurança, a ordem e a liberdade do voto no segundo turno das Eleições 2018. Leia também: SC tem 744 reclamações contra as urnas no primeiro turno","clicrbs.com.br","MSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eleitoral","sc","candidatos","turno","próxima","na próxima","próxima segunda","segunda feira","feira o","o presidente"
